event_id,latitude,longitude,soil_ph,soil_organic_carbon,soil_texture,soil_moisture,data_source,data_quality
COOLR-SYN-0558,27.561522,95.465349,5.85,4.03,clay loam,35.94,soilgrids_synthetic,simulated
COOLR-SYN-0559,27.786736,92.081999,5.96,13.66,sandy loam,80.65,soilgrids_synthetic,simulated
COOLR-SYN-0560,26.07415,94.755254,5.26,36.45,clay,45.18,soilgrids_synthetic,simulated
COOLR-SYN-0561,23.328432,92.62192,6.12,1.48,sandy loam,80.13,soilgrids_synthetic,simulated
COOLR-SYN-0562,25.306038,91.539977,6.2,5.01,clay loam,40.12,soilgrids_synthetic,simulated
COOLR-SYN-0563,26.999355,88.215394,4.58,2.66,sandy loam,64.96,soilgrids_synthetic,simulated
COOLR-SYN-0564,27.301544,88.526854,6.12,7.8,clay loam,47.06,soilgrids_synthetic,simulated
COOLR-SYN-0565,23.151146,92.828919,4.73,32.65,clay,42.25,soilgrids_synthetic,simulated
COOLR-SYN-0566,26.198736,94.733845,4.72,29.5,clay loam,60.16,soilgrids_synthetic,simulated
COOLR-SYN-0567,24.822657,93.820907,5.23,33.87,sandy loam,84.31,soilgrids_synthetic,simulated
COOLR-SYN-0568,23.606162,92.635478,5.91,17.89,clay loam,40.87,soilgrids_synthetic,simulated
COOLR-SYN-0569,26.496275,94.455425,6.72,10.62,loam,57.02,soilgrids_synthetic,simulated
COOLR-SYN-0570,27.40985,88.865559,5.45,16.99,loam,66.54,soilgrids_synthetic,simulated
COOLR-SYN-0571,26.437137,94.240355,6.15,28.05,loam,45.55,soilgrids_synthetic,simulated
COOLR-SYN-0572,27.099328,93.286234,5.03,14.8,sandy loam,39.17,soilgrids_synthetic,simulated
COOLR-SYN-0573,22.786288,93.00703,4.89,4.18,clay loam,72.6,soilgrids_synthetic,simulated
COOLR-SYN-0574,27.079252,88.35385,4.88,29.7,clay loam,57.32,soilgrids_synthetic,simulated
COOLR-SYN-0575,26.584462,94.108131,4.81,53.27,loam,42.91,soilgrids_synthetic,simulated
COOLR-SYN-0576,27.190282,88.32347,6.17,13.42,sandy clay loam,63.41,soilgrids_synthetic,simulated
COOLR-SYN-0577,26.012868,94.757337,4.88,18.49,sandy loam,47.93,soilgrids_synthetic,simulated
COOLR-SYN-0578,27.533872,88.452709,6.43,4.39,loam,73.96,soilgrids_synthetic,simulated
COOLR-SYN-0579,26.371009,94.123531,5.93,84.08,clay loam,82.43,soilgrids_synthetic,simulated
COOLR-SYN-0580,23.563457,91.557463,4.61,82.01,loam,55.82,soilgrids_synthetic,simulated
COOLR-SYN-0581,26.160478,94.753478,5.05,1.64,sandy loam,51.69,soilgrids_synthetic,simulated
COOLR-SYN-0582,27.255664,92.908982,6.98,17.96,sandy loam,39.31,soilgrids_synthetic,simulated
COOLR-SYN-0583,27.226418,88.694536,5.66,25.05,sandy loam,36.81,soilgrids_synthetic,simulated
COOLR-SYN-0584,26.293242,93.048841,4.68,17.5,loam,79.27,soilgrids_synthetic,simulated
COOLR-SYN-0585,28.335975,94.759324,6.61,29.63,loam,48.65,soilgrids_synthetic,simulated
COOLR-SYN-0586,26.555074,94.444092,5.9,15.71,clay loam,53.43,soilgrids_synthetic,simulated
COOLR-SYN-0587,27.366209,88.532911,6.81,22.41,clay loam,74.89,soilgrids_synthetic,simulated
COOLR-SYN-0588,26.255983,93.777948,6.75,8.22,clay loam,81.1,soilgrids_synthetic,simulated
COOLR-SYN-0589,27.15281,94.972588,4.8,5.16,sandy clay loam,37.96,soilgrids_synthetic,simulated
COOLR-SYN-0590,26.134639,94.257956,5.07,1.69,silty clay loam,49.29,soilgrids_synthetic,simulated
COOLR-SYN-0591,26.040895,93.760412,6.61,31.94,loam,42.0,soilgrids_synthetic,simulated
COOLR-SYN-0592,27.189662,88.388451,6.05,32.08,clay loam,58.49,soilgrids_synthetic,simulated
COOLR-SYN-0593,26.064119,94.60236,5.29,75.55,clay,51.34,soilgrids_synthetic,simulated
COOLR-SYN-0594,27.349646,91.894349,6.99,61.4,clay loam,69.71,soilgrids_synthetic,simulated
COOLR-SYN-0595,27.071125,88.663972,6.86,5.11,clay,50.64,soilgrids_synthetic,simulated
COOLR-SYN-0596,27.470713,88.196699,6.88,5.36,loam,62.31,soilgrids_synthetic,simulated
COOLR-SYN-0597,23.491833,91.50168,6.04,10.44,sandy loam,42.11,soilgrids_synthetic,simulated
COOLR-SYN-0598,27.361511,88.498652,5.76,75.25,sandy loam,83.77,soilgrids_synthetic,simulated
COOLR-SYN-0599,27.014581,93.224798,6.71,0.33,sandy clay loam,55.24,soilgrids_synthetic,simulated
COOLR-SYN-0600,25.224041,92.319382,6.05,87.88,clay loam,77.12,soilgrids_synthetic,simulated
COOLR-SYN-0601,28.112643,94.685294,6.25,4.66,clay,54.77,soilgrids_synthetic,simulated
COOLR-SYN-0602,25.572162,91.100001,6.54,9.49,loam,83.07,soilgrids_synthetic,simulated
COOLR-SYN-0603,25.027207,94.354427,6.2,55.81,loam,74.41,soilgrids_synthetic,simulated
COOLR-SYN-0604,23.630795,92.278032,5.93,18.45,silty clay loam,83.97,soilgrids_synthetic,simulated
COOLR-SYN-0605,23.510938,91.199569,6.03,23.13,loam,33.89,soilgrids_synthetic,simulated
COOLR-SYN-0606,26.71094,94.142614,4.78,1.02,sandy loam,61.33,soilgrids_synthetic,simulated
COOLR-SYN-0607,25.012653,92.190657,5.35,38.16,loam,51.25,soilgrids_synthetic,simulated
COOLR-SYN-0608,25.429955,90.308559,6.47,20.21,clay loam,71.72,soilgrids_synthetic,simulated
COOLR-SYN-0609,23.755569,91.837982,5.73,14.65,silty clay loam,78.02,soilgrids_synthetic,simulated
COOLR-SYN-0610,27.239779,92.988135,6.9,45.83,clay loam,79.68,soilgrids_synthetic,simulated
COOLR-SYN-0611,26.956036,88.433866,5.24,2.98,silty clay loam,57.1,soilgrids_synthetic,simulated
COOLR-SYN-0612,23.779595,91.566209,4.87,20.22,silty clay loam,56.98,soilgrids_synthetic,simulated
COOLR-SYN-0613,22.669118,92.5582,6.45,19.24,sandy loam,53.58,soilgrids_synthetic,simulated
COOLR-SYN-0614,25.225025,91.139903,6.2,49.32,clay loam,53.54,soilgrids_synthetic,simulated
COOLR-SYN-0615,23.916243,91.591739,6.14,30.72,silty clay loam,37.32,soilgrids_synthetic,simulated
COOLR-SYN-0616,27.309331,95.144225,5.64,9.92,loam,55.65,soilgrids_synthetic,simulated
COOLR-SYN-0617,23.840156,92.278599,6.73,40.55,sandy loam,48.26,soilgrids_synthetic,simulated
COOLR-SYN-0618,25.807423,93.639864,5.38,17.78,loam,41.1,soilgrids_synthetic,simulated
COOLR-SYN-0619,24.792144,94.374345,5.11,38.27,clay,31.14,soilgrids_synthetic,simulated
COOLR-SYN-0620,26.096514,93.836676,5.78,31.32,clay loam,41.58,soilgrids_synthetic,simulated
COOLR-SYN-0621,25.062097,92.105496,6.91,84.13,silty clay loam,59.89,soilgrids_synthetic,simulated
COOLR-SYN-0622,24.650835,94.135455,6.04,6.99,sandy loam,78.13,soilgrids_synthetic,simulated
COOLR-SYN-0623,25.666589,92.4939,5.22,39.08,loam,41.57,soilgrids_synthetic,simulated
COOLR-SYN-0624,25.854687,90.079757,5.44,10.93,sandy loam,82.65,soilgrids_synthetic,simulated
COOLR-SYN-0625,24.209733,93.895609,5.57,13.6,sandy loam,83.93,soilgrids_synthetic,simulated
COOLR-SYN-0626,23.85158,92.303249,6.83,16.46,sandy loam,73.91,soilgrids_synthetic,simulated
COOLR-SYN-0627,25.964229,93.756573,7.0,4.55,sandy loam,69.07,soilgrids_synthetic,simulated
COOLR-SYN-0628,24.627455,94.211364,6.09,15.92,clay loam,40.43,soilgrids_synthetic,simulated
COOLR-SYN-0629,27.574005,95.109408,6.25,18.21,sandy clay loam,43.83,soilgrids_synthetic,simulated
COOLR-SYN-0630,26.324139,94.993751,4.68,50.72,sandy loam,47.42,soilgrids_synthetic,simulated
COOLR-SYN-0631,23.762416,92.512523,6.73,12.05,sandy clay loam,70.0,soilgrids_synthetic,simulated
COOLR-SYN-0632,25.686806,90.818702,6.22,61.64,sandy loam,48.39,soilgrids_synthetic,simulated
COOLR-SYN-0633,23.42553,91.820388,5.67,5.95,silty clay loam,37.15,soilgrids_synthetic,simulated
COOLR-SYN-0634,23.679161,92.850484,5.15,31.69,silty clay loam,78.31,soilgrids_synthetic,simulated
COOLR-SYN-0635,25.857236,93.83565,6.11,1.47,sandy loam,57.04,soilgrids_synthetic,simulated
COOLR-SYN-0636,26.303123,92.85648,6.23,30.04,loam,69.74,soilgrids_synthetic,simulated
COOLR-SYN-0637,23.745622,92.222176,6.97,28.5,sandy loam,65.97,soilgrids_synthetic,simulated
COOLR-SYN-0638,25.694635,91.113104,6.1,55.74,clay loam,30.08,soilgrids_synthetic,simulated
COOLR-SYN-0639,26.184486,93.078883,4.75,12.8,sandy loam,73.64,soilgrids_synthetic,simulated
COOLR-SYN-0640,25.359574,92.66241,5.48,3.17,loam,35.43,soilgrids_synthetic,simulated
COOLR-SYN-0641,24.925309,93.898238,5.87,12.69,silty clay loam,50.94,soilgrids_synthetic,simulated
COOLR-SYN-0642,27.806126,94.76396,5.2,16.77,loam,37.95,soilgrids_synthetic,simulated
COOLR-SYN-0643,26.011311,94.460117,6.59,3.57,loam,49.31,soilgrids_synthetic,simulated
COOLR-SYN-0644,26.225405,94.013187,6.73,15.53,clay,72.08,soilgrids_synthetic,simulated
COOLR-SYN-0645,26.53873,92.55195,5.82,34.38,sandy loam,42.48,soilgrids_synthetic,simulated
COOLR-SYN-0646,27.256057,93.02384,4.55,26.56,clay loam,49.42,soilgrids_synthetic,simulated
COOLR-SYN-0647,25.390662,92.474974,5.41,0.3,silty clay loam,59.99,soilgrids_synthetic,simulated
COOLR-SYN-0648,27.41575,95.376631,5.64,16.38,clay loam,84.86,soilgrids_synthetic,simulated
COOLR-SYN-0649,27.029681,88.806993,6.51,51.78,sandy loam,32.5,soilgrids_synthetic,simulated
COOLR-SYN-0650,23.515137,92.328599,5.16,3.44,silty clay loam,57.51,soilgrids_synthetic,simulated
COOLR-SYN-0651,26.637152,94.162707,5.43,79.03,loam,84.09,soilgrids_synthetic,simulated
COOLR-SYN-0652,25.338037,92.742987,5.62,3.75,loam,36.05,soilgrids_synthetic,simulated
COOLR-SYN-0653,25.294123,90.712776,6.6,2.09,clay,76.72,soilgrids_synthetic,simulated
COOLR-SYN-0654,25.101144,91.58297,6.82,3.14,loam,59.21,soilgrids_synthetic,simulated
COOLR-SYN-0655,23.692433,92.795186,4.61,1.45,sandy loam,46.76,soilgrids_synthetic,simulated
COOLR-SYN-0656,25.54132,91.400009,4.79,21.36,clay loam,30.9,soilgrids_synthetic,simulated
COOLR-SYN-0657,25.407652,91.5164,6.46,55.91,sandy loam,40.52,soilgrids_synthetic,simulated
COOLR-SYN-0658,25.440759,91.178581,4.99,7.11,sandy clay loam,70.62,soilgrids_synthetic,simulated
COOLR-SYN-0659,28.333531,94.536014,6.89,0.18,sandy loam,71.01,soilgrids_synthetic,simulated
COOLR-SYN-0660,25.488789,90.406297,6.04,11.25,sandy clay loam,57.26,soilgrids_synthetic,simulated
COOLR-SYN-0661,25.081773,93.809236,6.94,39.59,clay loam,48.67,soilgrids_synthetic,simulated
COOLR-SYN-0662,25.699153,90.152051,6.92,8.94,loam,53.47,soilgrids_synthetic,simulated
COOLR-SYN-0663,26.628896,93.860939,5.61,12.13,loam,80.85,soilgrids_synthetic,simulated
COOLR-SYN-0664,27.087398,95.044693,5.67,33.29,silty clay loam,76.46,soilgrids_synthetic,simulated
COOLR-SYN-0665,27.798336,88.566384,6.71,9.22,sandy loam,66.88,soilgrids_synthetic,simulated
COOLR-SYN-0666,25.768995,92.432072,5.12,1.18,clay loam,46.52,soilgrids_synthetic,simulated
COOLR-SYN-0667,26.073928,94.978751,4.94,15.63,silty clay loam,34.16,soilgrids_synthetic,simulated
COOLR-SYN-0668,25.596984,91.235181,6.6,6.54,clay loam,64.95,soilgrids_synthetic,simulated
COOLR-SYN-0669,25.171143,92.341426,6.26,37.21,silty clay loam,68.84,soilgrids_synthetic,simulated
COOLR-SYN-0670,23.943261,92.317827,6.09,20.07,sandy loam,30.6,soilgrids_synthetic,simulated
COOLR-SYN-0671,27.454667,91.797134,5.84,103.84,sandy loam,55.74,soilgrids_synthetic,simulated
COOLR-SYN-0672,24.514725,93.65635,5.47,44.59,sandy loam,83.05,soilgrids_synthetic,simulated
COOLR-SYN-0673,27.617577,88.541169,6.65,4.97,clay,44.28,soilgrids_synthetic,simulated
COOLR-SYN-0674,26.455849,93.993706,6.78,18.42,silty clay loam,67.51,soilgrids_synthetic,simulated
COOLR-SYN-0675,26.481837,94.205912,5.33,23.61,clay loam,32.32,soilgrids_synthetic,simulated
COOLR-SYN-0676,27.274312,88.556699,4.55,23.06,loam,77.59,soilgrids_synthetic,simulated
COOLR-SYN-0677,28.098355,94.660291,6.79,5.06,clay loam,46.02,soilgrids_synthetic,simulated
COOLR-SYN-0678,26.598645,93.026599,6.32,39.36,clay loam,78.75,soilgrids_synthetic,simulated
COOLR-SYN-0679,26.723776,93.876239,6.26,1.56,loam,67.55,soilgrids_synthetic,simulated
COOLR-SYN-0680,25.451773,90.581618,5.29,5.88,loam,55.3,soilgrids_synthetic,simulated
COOLR-SYN-0681,25.60803,91.158738,6.32,39.8,sandy clay loam,63.84,soilgrids_synthetic,simulated
COOLR-SYN-0682,24.915205,94.19653,6.05,46.95,clay loam,41.41,soilgrids_synthetic,simulated
COOLR-SYN-0683,26.256115,94.497808,5.57,30.49,loam,76.75,soilgrids_synthetic,simulated
COOLR-SYN-0684,25.03973,94.33504,4.72,2.72,clay loam,62.65,soilgrids_synthetic,simulated
COOLR-SYN-0685,27.585058,91.503298,6.5,14.14,sandy clay loam,82.11,soilgrids_synthetic,simulated
COOLR-SYN-0686,23.684849,92.524896,5.08,20.03,sandy loam,48.75,soilgrids_synthetic,simulated
COOLR-SYN-0687,27.67392,88.364306,6.96,15.94,sandy loam,54.91,soilgrids_synthetic,simulated
COOLR-SYN-0688,25.307744,91.487033,5.26,21.14,loam,62.87,soilgrids_synthetic,simulated
COOLR-SYN-0689,23.531008,92.788484,5.87,36.7,loam,54.86,soilgrids_synthetic,simulated
COOLR-SYN-0690,23.787086,92.629606,5.39,77.78,clay loam,62.31,soilgrids_synthetic,simulated
COOLR-SYN-0691,24.660055,94.286376,6.72,45.06,clay loam,55.27,soilgrids_synthetic,simulated
COOLR-SYN-0692,25.426956,91.058902,4.56,19.08,loam,75.58,soilgrids_synthetic,simulated
COOLR-SYN-0693,26.78347,93.269074,5.83,1.12,loam,54.92,soilgrids_synthetic,simulated
COOLR-SYN-0694,26.000023,94.467365,5.74,24.15,loam,71.39,soilgrids_synthetic,simulated
COOLR-SYN-0695,25.977934,93.855268,5.45,1.76,clay loam,44.98,soilgrids_synthetic,simulated
COOLR-SYN-0696,25.07301,94.32022,6.24,9.39,loam,34.62,soilgrids_synthetic,simulated
COOLR-SYN-0697,26.229569,94.076351,5.21,8.4,sandy clay loam,69.39,soilgrids_synthetic,simulated
COOLR-SYN-0698,26.063797,93.916287,5.3,9.06,sandy loam,68.58,soilgrids_synthetic,simulated
COOLR-SYN-0699,26.974266,92.878625,6.23,76.95,clay loam,46.34,soilgrids_synthetic,simulated
COOLR-SYN-0700,27.23715,88.372912,4.66,3.66,loam,43.9,soilgrids_synthetic,simulated
COOLR-SYN-0701,22.759373,92.869729,5.45,3.09,loam,31.78,soilgrids_synthetic,simulated
COOLR-SYN-0702,24.252785,94.026368,5.04,33.29,clay loam,49.43,soilgrids_synthetic,simulated
COOLR-SYN-0703,26.798784,94.285923,5.16,6.21,clay loam,51.83,soilgrids_synthetic,simulated
COOLR-SYN-0704,27.552321,91.68423,6.14,55.22,loam,70.43,soilgrids_synthetic,simulated
COOLR-SYN-0705,25.754819,92.502423,6.14,4.71,loam,42.53,soilgrids_synthetic,simulated
COOLR-SYN-0706,24.304366,93.624079,5.31,2.32,loam,56.68,soilgrids_synthetic,simulated
COOLR-SYN-0707,25.126151,91.666537,6.39,46.97,clay loam,62.06,soilgrids_synthetic,simulated
COOLR-SYN-0708,26.206049,94.075846,6.55,36.44,loam,80.4,soilgrids_synthetic,simulated
COOLR-SYN-0709,25.693833,91.60594,6.35,25.97,clay,34.84,soilgrids_synthetic,simulated
COOLR-SYN-0710,26.708,94.380406,4.51,18.04,sandy loam,72.54,soilgrids_synthetic,simulated
COOLR-SYN-0711,23.557143,91.272056,5.87,34.22,sandy loam,82.3,soilgrids_synthetic,simulated
COOLR-SYN-0712,26.732022,92.928404,5.42,51.08,clay loam,71.74,soilgrids_synthetic,simulated
COOLR-SYN-0713,25.1063,91.987151,6.02,25.57,silty clay loam,76.52,soilgrids_synthetic,simulated
COOLR-SYN-0714,23.371104,92.718175,6.18,75.21,sandy loam,53.99,soilgrids_synthetic,simulated
COOLR-SYN-0715,25.632018,92.812646,6.75,17.86,clay loam,83.3,soilgrids_synthetic,simulated
COOLR-SYN-0716,23.273705,92.930438,5.55,14.51,sandy clay loam,75.56,soilgrids_synthetic,simulated
COOLR-SYN-0717,24.078651,91.166644,4.87,8.32,clay loam,43.5,soilgrids_synthetic,simulated
COOLR-SYN-0718,23.148667,92.53794,4.67,36.55,clay loam,42.61,soilgrids_synthetic,simulated
COOLR-SYN-0719,26.946231,88.33754,4.62,57.46,sandy loam,34.14,soilgrids_synthetic,simulated
COOLR-SYN-0720,24.815499,94.18762,5.67,23.82,sandy loam,34.67,soilgrids_synthetic,simulated
COOLR-SYN-0721,27.233318,88.635414,5.44,2.85,clay loam,48.07,soilgrids_synthetic,simulated
COOLR-SYN-0722,27.205034,93.037761,5.89,53.75,loam,63.95,soilgrids_synthetic,simulated
COOLR-SYN-0723,27.395799,91.92005,6.64,48.17,silty clay loam,39.89,soilgrids_synthetic,simulated
COOLR-SYN-0724,23.528512,92.864932,4.73,5.15,loam,72.86,soilgrids_synthetic,simulated
COOLR-SYN-0725,27.086785,88.480958,6.45,18.84,clay loam,43.94,soilgrids_synthetic,simulated
COOLR-SYN-0726,27.59599,92.032319,4.76,31.46,clay,83.82,soilgrids_synthetic,simulated
COOLR-SYN-0727,27.181694,88.636884,6.65,64.05,clay,38.02,soilgrids_synthetic,simulated
COOLR-SYN-0728,25.705406,91.022302,5.67,63.41,clay loam,34.64,soilgrids_synthetic,simulated
COOLR-SYN-0729,26.759121,94.049517,6.41,9.82,loam,84.24,soilgrids_synthetic,simulated
COOLR-SYN-0730,23.432661,92.457497,6.67,18.64,sandy loam,32.48,soilgrids_synthetic,simulated
COOLR-SYN-0731,23.925424,91.130651,6.41,30.43,clay loam,69.08,soilgrids_synthetic,simulated
COOLR-SYN-0732,22.991307,92.534658,6.81,100.93,sandy loam,84.66,soilgrids_synthetic,simulated
COOLR-SYN-0733,27.950072,94.877293,6.66,1.08,silty clay loam,43.14,soilgrids_synthetic,simulated
COOLR-SYN-0734,26.278095,94.607811,6.31,0.37,loam,43.66,soilgrids_synthetic,simulated
COOLR-SYN-0735,25.776761,92.508317,5.46,47.94,silty clay loam,68.72,soilgrids_synthetic,simulated
COOLR-SYN-0736,23.083745,92.648916,5.65,25.49,sandy clay loam,61.84,soilgrids_synthetic,simulated
COOLR-SYN-0737,26.696804,94.000759,6.94,2.47,sandy loam,53.92,soilgrids_synthetic,simulated
COOLR-SYN-0738,26.510745,93.988676,5.95,52.16,clay loam,53.53,soilgrids_synthetic,simulated
COOLR-SYN-0739,25.713283,90.490105,5.45,3.68,sandy loam,70.75,soilgrids_synthetic,simulated
COOLR-SYN-0740,27.132987,88.789226,6.79,119.64,sandy loam,60.02,soilgrids_synthetic,simulated
COOLR-SYN-0741,24.717595,93.87237,5.33,34.8,sandy clay loam,56.83,soilgrids_synthetic,simulated
COOLR-SYN-0742,25.172333,92.141592,5.35,44.45,loam,62.55,soilgrids_synthetic,simulated
COOLR-SYN-0743,26.118849,94.25937,6.13,9.15,clay,35.57,soilgrids_synthetic,simulated
COOLR-SYN-0744,26.569241,94.983101,4.94,16.8,clay loam,70.83,soilgrids_synthetic,simulated
COOLR-SYN-0745,25.340973,91.824508,5.55,36.19,sandy loam,70.5,soilgrids_synthetic,simulated
COOLR-SYN-0746,27.568802,95.006922,6.25,19.03,loam,40.84,soilgrids_synthetic,simulated
COOLR-SYN-0747,27.452755,94.938373,4.8,6.18,clay,78.41,soilgrids_synthetic,simulated
COOLR-SYN-0748,27.08311,93.129381,5.05,17.2,sandy loam,36.97,soilgrids_synthetic,simulated
COOLR-SYN-0749,25.834086,90.214678,4.97,3.75,clay loam,69.36,soilgrids_synthetic,simulated
COOLR-SYN-0750,25.322207,92.973936,5.26,2.75,clay loam,79.17,soilgrids_synthetic,simulated
COOLR-SYN-0751,27.315862,88.457124,6.23,52.64,clay loam,31.46,soilgrids_synthetic,simulated
COOLR-SYN-0752,22.645664,92.5247,5.18,30.26,silty clay loam,67.03,soilgrids_synthetic,simulated
COOLR-SYN-0753,23.650226,92.445314,6.71,22.07,silty clay loam,34.7,soilgrids_synthetic,simulated
COOLR-SYN-0754,27.222189,88.596395,4.72,3.65,sandy loam,71.55,soilgrids_synthetic,simulated
COOLR-SYN-0755,26.021257,93.645383,5.04,9.89,sandy clay loam,55.92,soilgrids_synthetic,simulated
COOLR-SYN-0756,25.5492,92.83723,5.5,2.71,loam,68.8,soilgrids_synthetic,simulated
COOLR-SYN-0757,24.295933,93.949018,5.45,6.1,loam,84.01,soilgrids_synthetic,simulated
COOLR-SYN-0758,27.294949,93.14502,6.82,31.09,loam,67.97,soilgrids_synthetic,simulated
COOLR-SYN-0759,26.484774,94.667136,4.78,8.38,clay loam,47.08,soilgrids_synthetic,simulated
COOLR-SYN-0760,25.041769,94.42235,5.97,18.9,sandy clay loam,81.78,soilgrids_synthetic,simulated
COOLR-SYN-0761,27.201672,92.920787,5.22,0.33,loam,82.82,soilgrids_synthetic,simulated
COOLR-SYN-0762,24.009326,91.00893,6.51,5.83,sandy loam,46.65,soilgrids_synthetic,simulated
COOLR-SYN-0763,27.187209,88.397834,4.86,79.59,clay,48.32,soilgrids_synthetic,simulated
COOLR-SYN-0764,22.830269,92.906463,5.71,3.91,silty clay loam,42.43,soilgrids_synthetic,simulated
COOLR-SYN-0765,25.230185,92.459567,5.71,11.31,loam,48.04,soilgrids_synthetic,simulated
COOLR-SYN-0766,25.178395,94.2647,4.83,40.16,sandy clay loam,45.38,soilgrids_synthetic,simulated
COOLR-SYN-0767,27.883201,92.038049,4.86,11.16,loam,63.52,soilgrids_synthetic,simulated
COOLR-SYN-0768,23.183199,92.861685,4.92,10.56,clay loam,35.34,soilgrids_synthetic,simulated
COOLR-SYN-0769,24.897027,93.863335,5.45,0.56,sandy clay loam,61.3,soilgrids_synthetic,simulated
COOLR-SYN-0770,24.379121,94.0182,5.79,0.48,sandy clay loam,76.32,soilgrids_synthetic,simulated
COOLR-SYN-0771,23.602595,92.535338,5.78,43.29,loam,68.48,soilgrids_synthetic,simulated
COOLR-SYN-0772,26.854009,93.059304,5.36,28.58,clay loam,65.24,soilgrids_synthetic,simulated
COOLR-SYN-0773,26.363613,93.774978,5.14,10.32,sandy loam,34.68,soilgrids_synthetic,simulated
COOLR-SYN-0774,23.915312,92.73069,6.51,13.74,clay,72.91,soilgrids_synthetic,simulated
COOLR-SYN-0775,25.053442,94.520729,5.89,43.59,clay loam,58.38,soilgrids_synthetic,simulated
COOLR-SYN-0776,24.898577,94.210466,5.98,1.51,silty clay loam,50.24,soilgrids_synthetic,simulated
COOLR-SYN-0777,26.975513,88.268369,5.64,12.92,loam,35.64,soilgrids_synthetic,simulated
COOLR-SYN-0778,27.507539,95.466647,5.19,25.4,loam,51.06,soilgrids_synthetic,simulated
COOLR-SYN-0779,27.626105,88.125079,5.13,16.27,loam,32.18,soilgrids_synthetic,simulated
COOLR-SYN-0780,25.494484,91.203946,4.94,0.5,silty clay loam,71.63,soilgrids_synthetic,simulated
COOLR-SYN-0781,27.513137,95.446236,6.95,7.47,silty clay loam,32.99,soilgrids_synthetic,simulated
COOLR-SYN-0782,25.7328,92.76613,4.51,16.79,clay,66.54,soilgrids_synthetic,simulated
COOLR-SYN-0783,25.544332,91.478616,6.81,8.95,clay,42.02,soilgrids_synthetic,simulated
COOLR-SYN-0784,26.556387,94.481586,5.36,35.92,clay,61.79,soilgrids_synthetic,simulated
COOLR-SYN-0785,26.52397,94.16026,5.9,64.16,loam,82.8,soilgrids_synthetic,simulated
COOLR-SYN-0786,26.474298,94.361867,6.99,4.63,sandy loam,80.5,soilgrids_synthetic,simulated
COOLR-SYN-0787,25.47691,92.407977,4.84,3.65,sandy loam,66.58,soilgrids_synthetic,simulated
COOLR-SYN-0788,25.569427,90.358427,5.11,37.54,sandy clay loam,73.98,soilgrids_synthetic,simulated
COOLR-SYN-0789,25.155973,93.928757,6.73,1.48,loam,67.99,soilgrids_synthetic,simulated
COOLR-SYN-0790,27.551395,88.479819,4.77,2.36,loam,81.63,soilgrids_synthetic,simulated
COOLR-SYN-0791,28.180034,94.848541,5.23,6.45,clay,82.1,soilgrids_synthetic,simulated
COOLR-SYN-0792,24.486062,93.924776,5.73,14.83,clay,31.79,soilgrids_synthetic,simulated
COOLR-SYN-0793,28.356406,94.702348,6.1,2.29,sandy loam,38.63,soilgrids_synthetic,simulated
COOLR-SYN-0794,26.299875,93.987593,5.87,20.8,loam,49.94,soilgrids_synthetic,simulated
COOLR-SYN-0795,26.773672,92.852306,6.81,49.05,silty clay loam,55.8,soilgrids_synthetic,simulated
