event_id,latitude,longitude,date,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_7d,rainfall_intensity,data_source,data_quality
COOLR-SYN-0487,24.580766,94.692775,2017-05-03,0.11,1.62,0.19,11.64,17.08,21.08,0.113,gpm_synthetic,simulated
COOLR-SYN-0488,26.026,94.508801,2012-08-02,0.86,21.46,1.88,16.51,46.28,81.64,0.861,gpm_synthetic,simulated
COOLR-SYN-0489,23.597673,91.678705,2008-09-16,0.11,6.3,20.74,12.38,22.73,48.51,0.108,gpm_synthetic,simulated
COOLR-SYN-0490,26.625678,92.7984,2012-01-04,1.79,5.8,10.87,13.8,39.54,109.53,1.793,gpm_synthetic,simulated
COOLR-SYN-0491,27.493038,95.075206,2017-07-23,0.13,12.68,187.35,167.85,257.39,302.08,0.128,gpm_synthetic,simulated
COOLR-SYN-0492,23.508119,91.315061,2022-08-26,5.55,3.2,3.59,75.82,148.78,503.67,5.545,gpm_synthetic,simulated
COOLR-SYN-0493,26.456554,94.722241,2018-06-09,1.96,4.02,38.82,46.4,59.9,118.27,1.957,gpm_synthetic,simulated
COOLR-SYN-0494,26.593476,94.760096,2021-06-05,0.99,3.86,25.58,24.38,50.36,168.68,0.994,gpm_synthetic,simulated
COOLR-SYN-0495,26.653341,94.081193,2008-09-03,0.22,9.1,22.25,17.52,27.5,125.23,0.222,gpm_synthetic,simulated
COOLR-SYN-0496,26.29703,94.039027,2009-04-24,0.18,1.28,0.94,8.45,8.95,9.84,0.177,gpm_synthetic,simulated
COOLR-SYN-0497,23.683806,91.500256,2010-07-15,0.5,0.42,1.17,28.83,53.02,72.21,0.498,gpm_synthetic,simulated
COOLR-SYN-0498,22.741724,92.894884,2010-08-01,5.16,0.14,36.53,101.29,141.65,332.28,5.158,gpm_synthetic,simulated
COOLR-SYN-0499,23.474075,92.648513,2020-06-02,0.36,1.6,4.7,17.81,40.42,74.89,0.357,gpm_synthetic,simulated
COOLR-SYN-0500,24.822649,94.478323,2021-07-15,21.67,168.8,3.03,350.0,522.98,2739.25,21.672,gpm_synthetic,simulated
COOLR-SYN-0501,25.299792,92.135895,2018-10-26,0.12,2.07,2.46,3.21,3.22,3.76,0.119,gpm_synthetic,simulated
COOLR-SYN-0502,26.928579,92.955598,2011-12-22,0.01,6.99,5.49,7.98,8.69,13.88,0.007,gpm_synthetic,simulated
COOLR-SYN-0503,25.940747,90.297207,2010-05-01,1.48,2.66,4.19,16.55,34.24,59.77,1.483,gpm_synthetic,simulated
COOLR-SYN-0504,27.518731,88.263437,2010-09-16,3.86,81.74,7.45,87.86,194.0,420.11,3.861,gpm_synthetic,simulated
COOLR-SYN-0505,26.203139,94.005398,2013-05-27,2.37,179.56,6.64,94.23,116.67,268.41,2.369,gpm_synthetic,simulated
COOLR-SYN-0506,25.176526,92.117398,2010-07-25,0.28,122.36,70.53,113.86,142.48,352.13,0.284,gpm_synthetic,simulated
COOLR-SYN-0507,25.307736,92.662364,2011-10-22,0.3,0.72,0.6,6.98,10.85,39.33,0.298,gpm_synthetic,simulated
COOLR-SYN-0508,22.739424,92.884072,2022-06-15,0.8,10.6,35.57,21.06,38.77,107.62,0.798,gpm_synthetic,simulated
COOLR-SYN-0509,26.707017,93.293336,2016-07-01,4.67,5.17,193.36,144.56,307.5,646.91,4.666,gpm_synthetic,simulated
COOLR-SYN-0510,27.430881,91.707405,2009-06-20,0.46,2.47,8.93,66.49,74.01,103.09,0.461,gpm_synthetic,simulated
COOLR-SYN-0511,27.270764,94.973903,2021-08-05,12.46,74.04,212.41,136.16,224.59,535.84,12.464,gpm_synthetic,simulated
COOLR-SYN-0512,27.134176,95.15828,2019-06-20,0.02,4.71,0.54,2.5,6.29,18.26,0.016,gpm_synthetic,simulated
COOLR-SYN-0513,25.212854,92.2929,2010-08-13,0.32,32.6,74.75,89.59,103.79,258.05,0.321,gpm_synthetic,simulated
COOLR-SYN-0514,27.425359,88.250326,2022-09-26,2.25,32.42,21.82,32.35,36.87,54.56,2.25,gpm_synthetic,simulated
COOLR-SYN-0515,27.431546,88.345043,2008-08-12,4.74,1.27,55.22,36.55,102.83,180.88,4.74,gpm_synthetic,simulated
COOLR-SYN-0516,25.932075,93.824429,2008-07-11,2.54,61.05,6.04,113.38,253.23,321.58,2.538,gpm_synthetic,simulated
COOLR-SYN-0517,23.113458,92.585203,2009-07-05,21.14,2.82,9.14,69.78,159.16,503.94,21.143,gpm_synthetic,simulated
COOLR-SYN-0518,23.191205,92.539695,2014-07-13,0.47,5.56,1.02,15.94,26.48,40.63,0.472,gpm_synthetic,simulated
COOLR-SYN-0519,26.220613,94.112277,2014-07-07,0.77,2.02,19.34,17.01,25.31,36.26,0.773,gpm_synthetic,simulated
COOLR-SYN-0520,26.184663,94.808357,2021-08-25,2.44,24.05,46.32,43.04,58.21,74.37,2.443,gpm_synthetic,simulated
COOLR-SYN-0521,27.685934,91.787544,2011-09-01,0.42,10.92,3.35,26.84,43.96,59.36,0.419,gpm_synthetic,simulated
COOLR-SYN-0522,23.517835,92.59669,2013-06-24,0.47,1.02,20.76,28.37,36.16,128.31,0.466,gpm_synthetic,simulated
COOLR-SYN-0523,26.695691,94.253949,2009-06-01,0.23,9.6,4.34,34.06,53.43,161.69,0.227,gpm_synthetic,simulated
COOLR-SYN-0524,26.402602,94.502727,2013-09-18,0.54,1.71,9.35,38.6,63.69,244.37,0.542,gpm_synthetic,simulated
COOLR-SYN-0525,23.753194,91.825613,2021-07-20,9.66,17.09,85.03,201.39,274.99,738.74,9.656,gpm_synthetic,simulated
COOLR-SYN-0526,24.572596,93.683082,2020-11-17,1.08,0.86,4.25,27.49,31.05,41.19,1.076,gpm_synthetic,simulated
COOLR-SYN-0527,24.624899,94.390007,2008-07-01,12.31,213.46,47.22,282.74,320.02,896.05,12.315,gpm_synthetic,simulated
COOLR-SYN-0528,23.60292,92.431931,2018-09-09,0.01,0.04,0.13,1.77,3.81,11.11,0.008,gpm_synthetic,simulated
COOLR-SYN-0529,24.779391,94.043147,2009-07-04,0.03,6.45,16.67,62.85,110.5,299.04,0.028,gpm_synthetic,simulated
COOLR-SYN-0530,27.531819,91.700023,2021-11-19,0.35,2.15,1.58,7.57,7.93,21.49,0.35,gpm_synthetic,simulated
COOLR-SYN-0531,26.683657,93.982509,2015-07-10,3.59,2.62,9.9,48.89,169.76,171.11,3.587,gpm_synthetic,simulated
COOLR-SYN-0532,27.760712,91.761075,2009-11-23,0.86,0.32,0.09,8.91,9.85,14.14,0.863,gpm_synthetic,simulated
COOLR-SYN-0533,26.765342,94.110247,2007-05-23,1.54,39.76,13.88,70.35,118.07,390.3,1.539,gpm_synthetic,simulated
COOLR-SYN-0534,27.419989,95.311055,2020-09-14,0.01,0.73,1.07,1.08,1.46,2.52,0.009,gpm_synthetic,simulated
COOLR-SYN-0535,23.448768,92.324079,2010-09-02,3.24,5.83,60.59,39.85,62.14,191.12,3.244,gpm_synthetic,simulated
COOLR-SYN-0536,23.493399,91.771735,2021-06-02,1.98,3.2,51.14,49.24,70.93,106.29,1.979,gpm_synthetic,simulated
COOLR-SYN-0537,23.429528,92.227148,2013-04-06,0.11,1.24,1.42,1.24,2.76,10.3,0.108,gpm_synthetic,simulated
COOLR-SYN-0538,24.420344,93.718387,2019-04-14,0.05,0.76,2.38,2.1,3.35,3.73,0.049,gpm_synthetic,simulated
COOLR-SYN-0539,26.341869,93.935319,2013-09-01,0.06,0.1,0.62,1.83,2.35,15.68,0.061,gpm_synthetic,simulated
COOLR-SYN-0540,27.409343,95.020036,2014-06-17,13.52,3.98,3.01,63.25,65.83,217.57,13.518,gpm_synthetic,simulated
COOLR-SYN-0541,26.1812,93.80042,2018-11-24,1.17,0.69,9.92,9.67,13.15,62.73,1.167,gpm_synthetic,simulated
COOLR-SYN-0542,24.728373,94.218188,2012-11-03,4.31,1.04,2.01,18.1,20.3,54.63,4.307,gpm_synthetic,simulated
COOLR-SYN-0543,25.722035,91.068251,2018-08-09,6.07,85.75,15.03,130.78,244.31,376.59,6.07,gpm_synthetic,simulated
COOLR-SYN-0544,26.214876,93.858994,2020-07-12,0.96,0.6,1.32,8.41,10.1,12.41,0.962,gpm_synthetic,simulated
COOLR-SYN-0545,26.309903,94.461864,2020-07-01,1.04,5.97,8.51,56.29,117.02,138.29,1.044,gpm_synthetic,simulated
COOLR-SYN-0546,22.724975,93.099528,2020-08-06,1.23,22.37,36.2,94.4,214.13,585.17,1.226,gpm_synthetic,simulated
COOLR-SYN-0547,23.246717,92.580376,2018-05-18,0.68,1.45,8.13,18.49,24.56,28.56,0.676,gpm_synthetic,simulated
COOLR-SYN-0548,24.93817,94.188906,2016-07-04,10.23,17.38,20.29,65.19,125.58,315.14,10.232,gpm_synthetic,simulated
COOLR-SYN-0549,23.683236,92.679167,2018-09-03,5.63,12.53,66.39,87.18,244.27,599.4,5.628,gpm_synthetic,simulated
COOLR-SYN-0550,27.165817,88.820284,2014-08-06,1.1,25.15,18.84,75.25,100.7,262.89,1.096,gpm_synthetic,simulated
COOLR-SYN-0551,23.580982,91.061263,2021-04-06,1.02,2.63,2.18,10.4,12.41,46.59,1.021,gpm_synthetic,simulated
COOLR-SYN-0552,25.981115,90.35332,2022-01-09,0.09,1.72,1.99,1.94,3.1,5.31,0.089,gpm_synthetic,simulated
COOLR-SYN-0553,25.35624,92.778858,2008-07-01,0.15,0.88,4.09,5.18,6.48,18.48,0.146,gpm_synthetic,simulated
COOLR-SYN-0554,25.028942,94.201246,2013-08-17,0.24,9.35,3.63,28.39,57.43,92.63,0.238,gpm_synthetic,simulated
COOLR-SYN-0555,27.218025,88.374463,2018-07-09,0.3,19.11,1.16,49.15,58.19,293.75,0.299,gpm_synthetic,simulated
COOLR-SYN-0556,24.263756,93.776376,2009-03-15,0.07,1.51,6.93,7.86,10.33,15.63,0.072,gpm_synthetic,simulated
COOLR-SYN-0557,23.541095,91.174381,2009-06-02,0.08,0.91,1.16,5.94,7.15,24.92,0.08,gpm_synthetic,simulated
COOLR-SYN-0558,27.561522,95.465349,2009-09-19,35.04,38.49,45.72,147.63,227.08,677.72,35.037,gpm_synthetic,simulated
COOLR-SYN-0559,27.786736,92.081999,2020-02-26,0.04,0.94,1.38,3.74,4.25,17.72,0.036,gpm_synthetic,simulated
COOLR-SYN-0560,26.07415,94.755254,2019-05-03,2.92,12.02,13.28,56.5,89.99,111.67,2.917,gpm_synthetic,simulated
COOLR-SYN-0561,23.328432,92.62192,2018-08-15,2.46,25.09,80.37,88.28,96.67,157.55,2.465,gpm_synthetic,simulated
COOLR-SYN-0562,25.306038,91.539977,2020-08-26,5.23,13.07,8.96,77.78,148.87,360.96,5.232,gpm_synthetic,simulated
COOLR-SYN-0563,26.999355,88.215394,2020-08-07,1.49,10.43,15.76,80.29,86.57,229.23,1.493,gpm_synthetic,simulated
COOLR-SYN-0564,27.301544,88.526854,2014-01-05,0.12,0.25,0.08,0.8,1.55,7.5,0.119,gpm_synthetic,simulated
COOLR-SYN-0565,23.151146,92.828919,2020-07-03,4.99,41.6,60.29,116.99,138.07,233.5,4.995,gpm_synthetic,simulated
COOLR-SYN-0566,26.198736,94.733845,2014-08-04,5.81,35.35,141.0,120.61,144.16,329.5,5.806,gpm_synthetic,simulated
COOLR-SYN-0567,24.822657,93.820907,2018-09-13,5.51,105.0,33.61,127.79,134.27,308.31,5.509,gpm_synthetic,simulated
COOLR-SYN-0568,23.606162,92.635478,2008-05-15,5.78,37.47,28.09,56.45,70.21,81.22,5.781,gpm_synthetic,simulated
COOLR-SYN-0569,26.496275,94.455425,2008-06-22,6.09,11.69,51.07,190.92,251.86,295.22,6.09,gpm_synthetic,simulated
COOLR-SYN-0570,27.40985,88.865559,2017-08-27,5.25,334.53,132.13,350.0,354.82,501.28,5.251,gpm_synthetic,simulated
COOLR-SYN-0571,26.437137,94.240355,2008-07-13,8.08,43.6,153.15,236.89,314.75,924.73,8.084,gpm_synthetic,simulated
COOLR-SYN-0572,27.099328,93.286234,2012-08-01,1.69,31.54,53.0,63.73,112.01,284.5,1.688,gpm_synthetic,simulated
COOLR-SYN-0573,22.786288,93.00703,2007-02-21,0.38,1.18,13.01,17.59,20.34,28.59,0.385,gpm_synthetic,simulated
COOLR-SYN-0574,27.079252,88.35385,2021-07-10,7.12,49.13,23.91,145.71,260.14,997.51,7.119,gpm_synthetic,simulated
COOLR-SYN-0575,26.584462,94.108131,2009-02-14,0.13,0.33,0.12,2.06,4.29,7.23,0.126,gpm_synthetic,simulated
COOLR-SYN-0576,27.190282,88.32347,2021-06-23,0.25,22.81,88.03,93.76,173.57,243.85,0.246,gpm_synthetic,simulated
COOLR-SYN-0577,26.012868,94.757337,2011-05-10,5.46,19.39,0.6,119.69,240.55,324.93,5.459,gpm_synthetic,simulated
COOLR-SYN-0578,27.533872,88.452709,2012-05-05,9.7,4.04,58.09,114.89,141.82,176.67,9.697,gpm_synthetic,simulated
COOLR-SYN-0579,26.371009,94.123531,2022-07-24,16.54,4.07,135.95,284.85,390.76,528.91,16.54,gpm_synthetic,simulated
COOLR-SYN-0580,23.563457,91.557463,2008-11-15,0.03,0.81,3.42,6.77,10.56,30.38,0.032,gpm_synthetic,simulated
COOLR-SYN-0581,26.160478,94.753478,2017-08-14,4.78,0.24,40.26,31.43,58.03,168.58,4.778,gpm_synthetic,simulated
COOLR-SYN-0582,27.255664,92.908982,2021-10-16,3.16,14.99,11.04,45.74,100.7,103.88,3.16,gpm_synthetic,simulated
COOLR-SYN-0583,27.226418,88.694536,2010-08-01,0.0,1.18,9.24,9.86,24.76,43.63,0.002,gpm_synthetic,simulated
COOLR-SYN-0584,26.293242,93.048841,2022-06-16,0.46,0.76,6.15,35.44,38.53,150.22,0.463,gpm_synthetic,simulated
COOLR-SYN-0585,28.335975,94.759324,2012-03-23,0.37,2.85,4.38,20.39,26.93,28.45,0.372,gpm_synthetic,simulated
COOLR-SYN-0586,26.555074,94.444092,2011-03-24,0.66,0.33,8.68,14.12,20.64,31.03,0.66,gpm_synthetic,simulated
COOLR-SYN-0587,27.366209,88.532911,2008-03-01,0.09,9.35,38.69,43.28,111.43,200.01,0.092,gpm_synthetic,simulated
COOLR-SYN-0588,26.255983,93.777948,2018-08-04,0.5,1.57,40.83,44.92,60.94,161.3,0.496,gpm_synthetic,simulated
COOLR-SYN-0589,27.15281,94.972588,2015-06-11,0.23,29.37,4.57,66.35,101.53,398.05,0.226,gpm_synthetic,simulated
COOLR-SYN-0590,26.134639,94.257956,2019-12-16,0.05,1.25,0.82,3.52,4.01,5.13,0.05,gpm_synthetic,simulated
COOLR-SYN-0591,26.040895,93.760412,2013-06-24,4.07,42.63,53.89,82.08,115.86,220.31,4.065,gpm_synthetic,simulated
COOLR-SYN-0592,27.189662,88.388451,2010-08-22,0.81,0.71,7.03,57.0,62.52,450.73,0.808,gpm_synthetic,simulated
COOLR-SYN-0593,26.064119,94.60236,2018-07-13,10.71,6.68,65.2,150.94,151.0,242.2,10.709,gpm_synthetic,simulated
COOLR-SYN-0594,27.349646,91.894349,2014-07-06,3.32,3.88,103.74,122.38,139.35,146.8,3.318,gpm_synthetic,simulated
COOLR-SYN-0595,27.071125,88.663972,2021-08-15,3.44,13.19,39.19,111.16,157.66,218.44,3.442,gpm_synthetic,simulated
COOLR-SYN-0596,27.470713,88.196699,2011-07-21,0.98,2.38,0.07,22.02,59.29,127.48,0.977,gpm_synthetic,simulated
COOLR-SYN-0597,23.491833,91.50168,2017-07-10,3.7,35.93,13.19,130.25,153.08,176.2,3.704,gpm_synthetic,simulated
COOLR-SYN-0598,27.361511,88.498652,2012-10-25,0.65,39.26,34.12,120.46,166.55,505.05,0.648,gpm_synthetic,simulated
COOLR-SYN-0599,27.014581,93.224798,2012-05-23,0.26,0.5,0.76,4.07,8.06,8.62,0.264,gpm_synthetic,simulated
COOLR-SYN-0600,25.224041,92.319382,2021-09-16,0.41,31.4,19.3,75.18,129.15,348.39,0.408,gpm_synthetic,simulated
COOLR-SYN-0601,28.112643,94.685294,2018-02-26,0.39,3.99,6.49,11.5,21.17,41.19,0.395,gpm_synthetic,simulated
COOLR-SYN-0602,25.572162,91.100001,2014-07-23,1.23,22.99,19.74,90.63,94.14,344.94,1.231,gpm_synthetic,simulated
COOLR-SYN-0603,25.027207,94.354427,2012-11-09,0.45,1.17,3.01,10.06,10.52,36.26,0.446,gpm_synthetic,simulated
COOLR-SYN-0604,23.630795,92.278032,2018-06-03,0.39,0.15,2.21,6.41,13.78,43.47,0.39,gpm_synthetic,simulated
COOLR-SYN-0605,23.510938,91.199569,2015-06-21,0.27,4.25,3.45,49.96,177.7,458.4,0.268,gpm_synthetic,simulated
COOLR-SYN-0606,26.71094,94.142614,2021-08-06,5.92,45.68,44.19,123.3,315.69,675.57,5.918,gpm_synthetic,simulated
COOLR-SYN-0607,25.012653,92.190657,2019-07-15,3.37,1.74,3.45,13.34,20.33,38.01,3.375,gpm_synthetic,simulated
COOLR-SYN-0608,25.429955,90.308559,2014-08-27,2.33,2.03,57.92,59.37,82.01,100.29,2.326,gpm_synthetic,simulated
COOLR-SYN-0609,23.755569,91.837982,2017-08-04,0.23,0.28,4.64,20.42,28.83,78.58,0.227,gpm_synthetic,simulated
COOLR-SYN-0610,27.239779,92.988135,2007-08-10,48.61,13.25,60.95,120.57,154.43,202.07,48.608,gpm_synthetic,simulated
COOLR-SYN-0611,26.956036,88.433866,2011-10-11,0.12,0.03,4.44,18.48,78.41,82.77,0.117,gpm_synthetic,simulated
COOLR-SYN-0612,23.779595,91.566209,2009-03-01,0.95,16.38,9.53,11.94,14.0,21.81,0.948,gpm_synthetic,simulated
COOLR-SYN-0613,22.669118,92.5582,2022-02-20,0.09,3.38,1.41,11.32,32.58,65.57,0.092,gpm_synthetic,simulated
COOLR-SYN-0614,25.225025,91.139903,2013-09-22,0.29,38.73,50.65,152.13,296.78,997.61,0.291,gpm_synthetic,simulated
COOLR-SYN-0615,23.916243,91.591739,2016-07-22,2.7,31.77,63.94,79.84,102.45,257.67,2.702,gpm_synthetic,simulated
COOLR-SYN-0616,27.309331,95.144225,2015-07-18,4.08,11.04,62.83,126.6,260.71,376.81,4.082,gpm_synthetic,simulated
COOLR-SYN-0617,23.840156,92.278599,2018-06-11,0.57,50.29,47.17,103.7,105.45,275.63,0.573,gpm_synthetic,simulated
COOLR-SYN-0618,25.807423,93.639864,2009-09-19,0.49,2.68,27.38,21.76,35.51,54.08,0.487,gpm_synthetic,simulated
COOLR-SYN-0619,24.792144,94.374345,2016-06-07,1.3,16.1,1.16,27.28,34.5,134.87,1.303,gpm_synthetic,simulated
COOLR-SYN-0620,26.096514,93.836676,2010-08-10,0.07,5.32,25.59,26.14,49.98,126.88,0.066,gpm_synthetic,simulated
COOLR-SYN-0621,25.062097,92.105496,2018-07-13,3.93,16.01,63.08,77.96,121.15,635.51,3.927,gpm_synthetic,simulated
COOLR-SYN-0622,24.650835,94.135455,2010-11-06,0.02,0.68,0.32,3.27,7.53,16.12,0.02,gpm_synthetic,simulated
COOLR-SYN-0623,25.666589,92.4939,2012-12-03,0.08,0.71,0.0,1.87,3.37,7.65,0.08,gpm_synthetic,simulated
COOLR-SYN-0624,25.854687,90.079757,2013-08-03,0.11,5.98,17.01,24.12,52.86,68.73,0.105,gpm_synthetic,simulated
COOLR-SYN-0625,24.209733,93.895609,2012-09-17,1.72,10.9,90.61,82.42,103.8,158.17,1.719,gpm_synthetic,simulated
COOLR-SYN-0626,23.85158,92.303249,2015-08-23,6.65,5.68,76.47,146.83,168.16,707.35,6.65,gpm_synthetic,simulated
COOLR-SYN-0627,25.964229,93.756573,2011-06-13,0.03,18.14,32.13,22.84,26.16,41.74,0.03,gpm_synthetic,simulated
COOLR-SYN-0628,24.627455,94.211364,2012-10-01,5.31,1.38,3.23,36.02,60.59,67.83,5.307,gpm_synthetic,simulated
COOLR-SYN-0629,27.574005,95.109408,2012-08-27,51.61,10.42,193.55,350.0,534.06,1552.3,51.612,gpm_synthetic,simulated
COOLR-SYN-0630,26.324139,94.993751,2019-07-19,30.03,95.28,467.95,350.0,377.8,597.07,30.034,gpm_synthetic,simulated
COOLR-SYN-0631,23.762416,92.512523,2020-09-06,1.56,1.37,6.76,103.06,144.44,154.45,1.564,gpm_synthetic,simulated
COOLR-SYN-0632,25.686806,90.818702,2013-09-17,15.08,21.77,21.26,164.78,320.73,373.38,15.084,gpm_synthetic,simulated
COOLR-SYN-0633,23.42553,91.820388,2007-06-04,6.01,76.46,41.11,130.96,138.45,520.03,6.011,gpm_synthetic,simulated
COOLR-SYN-0634,23.679161,92.850484,2022-07-15,1.14,0.8,0.56,59.34,79.1,196.2,1.138,gpm_synthetic,simulated
COOLR-SYN-0635,25.857236,93.83565,2020-06-05,1.21,13.03,8.01,38.73,49.33,66.03,1.207,gpm_synthetic,simulated
COOLR-SYN-0636,26.303123,92.85648,2021-06-05,2.78,125.16,57.08,131.34,156.57,1008.4,2.78,gpm_synthetic,simulated
COOLR-SYN-0637,23.745622,92.222176,2016-06-08,0.04,0.01,0.49,0.55,1.26,1.3,0.035,gpm_synthetic,simulated
COOLR-SYN-0638,25.694635,91.113104,2008-06-22,0.25,3.17,16.85,15.8,25.83,38.94,0.252,gpm_synthetic,simulated
COOLR-SYN-0639,26.184486,93.078883,2015-02-07,0.01,0.29,0.16,1.61,2.32,7.15,0.012,gpm_synthetic,simulated
COOLR-SYN-0640,25.359574,92.66241,2010-07-20,0.47,15.45,20.23,39.95,59.39,72.49,0.468,gpm_synthetic,simulated
COOLR-SYN-0641,24.925309,93.898238,2021-12-09,0.46,7.44,16.22,21.08,32.61,62.23,0.459,gpm_synthetic,simulated
COOLR-SYN-0642,27.806126,94.76396,2019-05-07,0.24,3.16,9.52,12.63,16.76,23.52,0.245,gpm_synthetic,simulated
COOLR-SYN-0643,26.011311,94.460117,2015-07-24,0.11,3.66,1.79,8.25,8.63,35.6,0.109,gpm_synthetic,simulated
COOLR-SYN-0644,26.225405,94.013187,2022-08-08,12.03,80.59,93.89,127.42,161.5,417.59,12.025,gpm_synthetic,simulated
COOLR-SYN-0645,26.53873,92.55195,2016-08-10,15.09,99.3,79.67,198.78,255.65,329.81,15.088,gpm_synthetic,simulated
COOLR-SYN-0646,27.256057,93.02384,2017-03-25,0.23,2.58,12.63,7.02,10.68,14.85,0.227,gpm_synthetic,simulated
COOLR-SYN-0647,25.390662,92.474974,2011-08-24,1.62,3.91,75.41,44.95,49.5,193.08,1.625,gpm_synthetic,simulated
COOLR-SYN-0648,27.41575,95.376631,2017-07-21,1.21,7.65,5.61,18.71,33.9,55.22,1.209,gpm_synthetic,simulated
COOLR-SYN-0649,27.029681,88.806993,2012-06-08,1.83,6.88,36.74,109.3,130.89,305.27,1.832,gpm_synthetic,simulated
COOLR-SYN-0650,23.515137,92.328599,2011-08-16,0.33,0.38,7.7,9.42,10.59,62.15,0.325,gpm_synthetic,simulated
COOLR-SYN-0651,26.637152,94.162707,2010-05-15,0.32,0.24,2.93,38.89,40.66,70.32,0.324,gpm_synthetic,simulated
COOLR-SYN-0652,25.338037,92.742987,2007-04-03,0.14,2.54,5.24,54.39,71.87,169.4,0.137,gpm_synthetic,simulated
COOLR-SYN-0653,25.294123,90.712776,2018-08-12,0.2,3.29,19.5,13.4,31.09,43.16,0.203,gpm_synthetic,simulated
COOLR-SYN-0654,25.101144,91.58297,2020-10-03,3.77,11.98,120.46,93.52,128.68,196.06,3.766,gpm_synthetic,simulated
COOLR-SYN-0655,23.692433,92.795186,2013-08-21,0.11,3.52,35.85,38.0,60.27,77.58,0.108,gpm_synthetic,simulated
COOLR-SYN-0656,25.54132,91.400009,2014-06-01,4.98,22.46,189.76,223.16,354.73,392.64,4.979,gpm_synthetic,simulated
COOLR-SYN-0657,25.407652,91.5164,2020-08-07,0.14,4.92,29.61,128.19,134.57,490.19,0.142,gpm_synthetic,simulated
COOLR-SYN-0658,25.440759,91.178581,2007-09-06,0.6,28.16,0.92,22.27,23.5,107.35,0.603,gpm_synthetic,simulated
COOLR-SYN-0659,28.333531,94.536014,2019-05-12,0.41,0.82,0.01,3.91,4.69,7.55,0.409,gpm_synthetic,simulated
COOLR-SYN-0660,25.488789,90.406297,2015-08-08,55.97,430.48,276.97,289.36,477.94,516.88,55.974,gpm_synthetic,simulated
COOLR-SYN-0661,25.081773,93.809236,2022-09-06,15.62,66.62,113.54,171.36,184.21,503.57,15.62,gpm_synthetic,simulated
COOLR-SYN-0662,25.699153,90.152051,2012-05-19,0.19,3.21,6.33,12.09,16.63,22.41,0.19,gpm_synthetic,simulated
COOLR-SYN-0663,26.628896,93.860939,2008-07-01,12.63,29.31,22.77,239.54,301.51,870.8,12.626,gpm_synthetic,simulated
COOLR-SYN-0664,27.087398,95.044693,2021-07-10,9.78,3.1,129.8,123.64,166.37,242.05,9.784,gpm_synthetic,simulated
COOLR-SYN-0665,27.798336,88.566384,2021-07-11,42.95,32.08,54.74,262.06,296.72,624.24,42.949,gpm_synthetic,simulated
COOLR-SYN-0666,25.768995,92.432072,2020-12-19,0.04,0.63,1.5,3.78,4.44,13.95,0.042,gpm_synthetic,simulated
COOLR-SYN-0667,26.073928,94.978751,2007-12-08,0.03,2.69,0.65,5.76,7.71,23.67,0.026,gpm_synthetic,simulated
COOLR-SYN-0668,25.596984,91.235181,2021-09-17,4.1,2.12,36.47,73.39,115.6,201.4,4.1,gpm_synthetic,simulated
COOLR-SYN-0669,25.171143,92.341426,2013-04-14,2.5,12.42,6.25,22.21,53.72,186.85,2.5,gpm_synthetic,simulated
COOLR-SYN-0670,23.943261,92.317827,2009-07-05,0.59,8.67,2.78,15.92,20.12,105.39,0.586,gpm_synthetic,simulated
COOLR-SYN-0671,27.454667,91.797134,2016-03-18,0.23,0.07,6.39,5.49,6.1,18.14,0.234,gpm_synthetic,simulated
COOLR-SYN-0672,24.514725,93.65635,2017-10-18,1.75,7.6,16.51,46.31,67.19,151.34,1.747,gpm_synthetic,simulated
COOLR-SYN-0673,27.617577,88.541169,2007-07-03,0.51,5.26,2.02,18.02,34.32,140.91,0.508,gpm_synthetic,simulated
COOLR-SYN-0674,26.455849,93.993706,2022-01-14,0.17,1.57,4.38,9.51,30.69,59.68,0.168,gpm_synthetic,simulated
COOLR-SYN-0675,26.481837,94.205912,2012-09-02,0.97,0.09,0.37,5.98,7.64,11.55,0.972,gpm_synthetic,simulated
COOLR-SYN-0676,27.274312,88.556699,2022-06-22,0.79,1.28,28.02,16.22,23.43,41.24,0.794,gpm_synthetic,simulated
COOLR-SYN-0677,28.098355,94.660291,2016-05-13,0.01,1.5,5.97,6.31,8.28,30.55,0.005,gpm_synthetic,simulated
COOLR-SYN-0678,26.598645,93.026599,2021-08-03,0.77,0.68,6.95,43.24,93.77,114.08,0.774,gpm_synthetic,simulated
COOLR-SYN-0679,26.723776,93.876239,2014-05-09,0.12,0.33,2.67,24.75,39.19,113.38,0.117,gpm_synthetic,simulated
COOLR-SYN-0680,25.451773,90.581618,2022-07-19,7.11,23.3,218.62,268.49,332.99,1214.1,7.111,gpm_synthetic,simulated
COOLR-SYN-0681,25.60803,91.158738,2008-09-25,0.38,4.53,9.14,18.37,33.92,58.06,0.385,gpm_synthetic,simulated
COOLR-SYN-0682,24.915205,94.19653,2017-10-24,0.01,0.44,0.02,1.03,1.47,3.24,0.006,gpm_synthetic,simulated
COOLR-SYN-0683,26.256115,94.497808,2020-09-12,5.73,20.81,101.95,81.27,85.49,103.52,5.725,gpm_synthetic,simulated
COOLR-SYN-0684,25.03973,94.33504,2021-08-14,1.04,3.05,13.39,53.32,97.34,138.98,1.036,gpm_synthetic,simulated
