canonical_event_id,latitude,longitude,date,state,district,event_type,trigger,severity,data_source,data_quality,landslide_event,rainfall_1h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_48h,rainfall_7d,rainfall_intensity,rainfall_data_source,elevation,slope,aspect,curvature,terrain_ruggedness,soil_moisture,soil_texture,soil_ph,soil_organic_carbon,ndvi,land_cover,ground_displacement,historical_landslide_frequency,historical_landslide_distance,population_exposure,infrastructure_exposure,distance_to_road,distance_to_river,is_ner
NEG-001911,25.894393,91.571387,2005-10-16,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.59,0.45,4.71,52.14,155.41,181.68,0.587,gpm_synthetic,,,,,,,,,,,,,0,22.59,838.0,14.58,27.82,1.01,0
NEG-001912,25.538046,92.973481,2020-02-18,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.96,38.83,23.56,55.44,135.66,294.99,3.957,gpm_synthetic,,,,,,,,,,,,,0,10.558,159.0,3.32,1.55,0.15,0
NEG-001913,26.821095,92.186117,2008-04-25,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.31,4.72,2.45,18.72,18.83,23.06,0.312,gpm_synthetic,,,,,,,,,,,,,0,47.596,111.0,20.58,3.72,1.22,0
NEG-001914,24.411137,93.557628,2004-02-13,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.36,0.31,0.84,8.54,14.28,42.19,0.363,gpm_synthetic,,,,,,,,,,,,,0,13.29,185.0,1.31,5.97,0.08,0
NEG-001915,26.802663,94.883518,2018-10-09,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.99,3.86,25.58,24.38,50.36,168.68,0.994,gpm_synthetic,,,,,,,,,,,,,0,26.96,163.0,0.04,8.68,1.35,0
NEG-001916,23.043388,91.818891,2003-05-04,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,28.06,2.16,32.57,53.5,92.81,0.033,gpm_synthetic,,,,,,,,,,,,,0,18.027,111.0,8.79,2.88,4.25,0
NEG-001917,24.944848,92.130997,2002-12-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.37,1.74,3.45,13.34,20.33,38.01,3.375,gpm_synthetic,,,,,,,,,,,,,0,10.025,283.0,2.62,2.48,0.52,0
NEG-001918,22.979722,90.777659,2019-01-20,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.46,14.49,3.34,64.25,113.02,224.59,0.455,gpm_synthetic,,,,,,,,,,,,,0,70.902,121.0,10.21,6.15,1.04,0
NEG-001919,25.515472,93.769773,2011-07-01,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.42,9.33,3.15,20.96,21.58,52.58,0.418,gpm_synthetic,,,,,,,,,,,,,0,31.283,663.0,4.15,0.79,0.92,0
NEG-001920,27.599134,89.035888,2018-04-21,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,2.39,166.35,223.7,208.43,348.17,1108.0,2.394,gpm_synthetic,,,,,,,,,,,,,0,24.028,366.0,0.48,0.33,2.29,0
NEG-001921,27.41176,91.140098,2019-12-07,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.13,0.1,0.15,1.5,2.55,6.88,0.127,gpm_synthetic,,,,,,,,,,,,,0,44.475,186.0,17.94,8.14,0.65,0
NEG-001922,25.721551,92.320619,2002-06-18,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.04,0.63,1.5,3.78,4.44,13.95,0.042,gpm_synthetic,,,,,,,,,,,,,0,13.446,645.0,3.44,4.81,2.23,0
NEG-001923,24.316767,92.185234,2008-10-24,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,9.2,31.34,2.33,57.14,72.77,131.38,9.199,gpm_synthetic,,,,,,,,,,,,,0,43.267,528.0,7.33,1.32,0.98,0
NEG-001924,25.722145,93.453044,2022-09-20,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.49,2.68,27.38,21.76,35.51,54.08,0.487,gpm_synthetic,,,,,,,,,,,,,0,22.795,453.0,1.06,3.04,1.14,0
NEG-001925,22.531571,92.251559,2002-02-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,14.87,18.03,29.42,66.7,92.31,205.91,14.874,gpm_synthetic,,,,,,,,,,,,,0,32.857,500.0,0.93,1.15,5.55,0
NEG-001926,23.232278,92.179607,2003-02-04,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.11,1.24,1.42,1.24,2.76,10.3,0.108,gpm_synthetic,,,,,,,,,,,,,0,22.522,937.0,1.71,0.3,1.27,0
NEG-001927,26.672755,89.310997,2011-05-03,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.71,2.6,29.39,90.73,121.27,465.34,3.714,gpm_synthetic,,,,,,,,,,,,,0,65.187,455.0,1.83,1.56,2.46,0
NEG-001928,28.009747,92.64429,2017-09-22,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.86,18.49,5.62,49.89,75.12,101.36,0.861,gpm_synthetic,,,,,,,,,,,,,0,64.467,316.0,4.26,0.14,0.6,0
NEG-001929,22.992095,90.791974,2001-07-21,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.46,14.49,3.34,64.25,113.02,224.59,0.455,gpm_synthetic,,,,,,,,,,,,,0,68.986,833.0,1.09,1.7,4.15,0
NEG-001930,22.810424,93.447539,2006-02-07,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.23,22.37,36.2,94.4,214.13,585.17,1.226,gpm_synthetic,,,,,,,,,,,,,0,39.777,12.0,5.94,0.93,0.26,0
NEG-001931,26.570816,88.394849,2007-06-01,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.04,5.85,23.54,21.13,25.15,47.93,0.035,gpm_synthetic,,,,,,,,,,,,,0,42.154,155.0,8.97,0.21,0.09,0
NEG-001932,28.272085,92.220543,2006-05-10,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.56,5.83,0.34,10.9,26.98,37.16,0.565,gpm_synthetic,,,,,,,,,,,,,0,47.683,1017.0,1.42,2.12,1.79,0
NEG-001933,27.248333,94.447928,2000-02-07,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.96,7.23,8.53,15.39,17.47,67.87,1.962,gpm_synthetic,,,,,,,,,,,,,0,51.288,134.0,3.28,1.73,2.45,0
NEG-001934,27.28929,94.758532,2011-09-13,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,5.28,133.45,161.26,236.45,310.96,463.28,5.278,gpm_synthetic,,,,,,,,,,,,,0,22.227,1213.0,4.01,3.56,0.78,0
NEG-001935,22.947071,92.388753,2016-11-01,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.05,0.05,0.09,0.37,0.51,0.99,0.046,gpm_synthetic,,,,,,,,,,,,,0,16.923,200.0,1.03,2.36,1.87,0
NEG-001936,27.261375,95.247833,2002-12-05,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.4,1.33,8.42,17.97,22.57,26.73,0.397,gpm_synthetic,,,,,,,,,,,,,3,6.461,15.0,2.46,9.39,3.7,0
NEG-001937,23.952227,91.958494,2020-02-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.23,0.28,4.64,20.42,28.83,78.58,0.227,gpm_synthetic,,,,,,,,,,,,,0,25.602,35.0,1.53,1.2,3.8,0
NEG-001938,23.945277,92.149836,2001-03-05,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,10.17,38.99,2.41,175.59,589.74,1049.0,10.17,gpm_synthetic,,,,,,,,,,,,,0,15.359,188.0,3.47,1.63,1.72,0
NEG-001939,22.847101,93.115696,2004-12-24,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.35,1.18,9.86,7.43,13.44,14.43,0.349,gpm_synthetic,,,,,,,,,,,,,2,6.169,58.0,2.95,3.31,1.4,0
NEG-001940,25.4366,94.859131,2015-09-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.98,6.41,0.62,35.21,38.71,78.29,0.978,gpm_synthetic,,,,,,,,,,,,,0,47.599,35.0,4.76,3.11,0.06,0
NEG-001941,24.085509,93.252834,2005-04-03,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,5.77,10.51,2.07,52.87,172.87,188.11,5.77,gpm_synthetic,,,,,,,,,,,,,0,47.836,61.0,5.24,2.84,1.77,0
NEG-001942,27.868782,88.174625,2003-10-22,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.01,0.99,17.86,33.11,35.74,75.64,1.009,gpm_synthetic,,,,,,,,,,,,,0,24.768,508.0,0.88,3.97,1.42,0
NEG-001943,25.476928,94.891124,2010-04-14,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.98,6.41,0.62,35.21,38.71,78.29,0.978,gpm_synthetic,,,,,,,,,,,,,0,53.131,34.0,0.15,0.63,0.59,0
NEG-001944,23.586558,90.853921,2021-09-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.46,14.49,3.34,64.25,113.02,224.59,0.455,gpm_synthetic,,,,,,,,,,,,,0,22.134,20.0,1.2,2.67,0.46,0
NEG-001945,24.114727,91.693921,2005-11-27,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.68,4.37,18.99,34.9,37.67,407.16,0.684,gpm_synthetic,,,,,,,,,,,,,0,21.661,1681.0,7.18,4.04,1.01,0
NEG-001946,26.730826,93.421789,2011-06-01,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,4.67,5.17,193.36,144.56,307.5,646.91,4.666,gpm_synthetic,,,,,,,,,,,,,0,14.501,77.0,15.71,0.38,0.55,0
NEG-001947,27.74787,95.095081,2000-08-01,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.33,10.31,0.48,36.06,41.02,129.74,0.327,gpm_synthetic,,,,,,,,,,,,,0,18.981,32.0,0.5,2.65,0.92,0
NEG-001948,27.871584,88.387947,2007-12-24,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.93,2.88,26.45,22.3,31.03,137.88,1.932,gpm_synthetic,,,,,,,,,,,,,0,18.005,1386.0,3.98,0.37,1.33,0
NEG-001949,25.447781,94.898803,2006-05-14,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.98,6.41,0.62,35.21,38.71,78.29,0.978,gpm_synthetic,,,,,,,,,,,,,0,50.594,150.0,4.25,4.47,1.16,0
NEG-001950,24.902514,92.106503,2012-06-20,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.37,1.74,3.45,13.34,20.33,38.01,3.375,gpm_synthetic,,,,,,,,,,,,,0,15.386,387.0,0.57,1.98,0.22,0
NEG-001951,24.374404,95.230745,2002-05-17,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.11,1.62,0.19,11.64,17.08,21.08,0.113,gpm_synthetic,,,,,,,,,,,,,0,63.957,1115.0,1.55,5.43,3.57,0
NEG-001952,28.413923,90.971765,2018-02-08,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.24,5.07,0.25,19.7,41.9,74.01,0.238,gpm_synthetic,,,,,,,,,,,,,0,100.478,825.0,0.14,4.37,0.73,0
NEG-001953,22.525054,93.267855,2020-06-01,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.78,36.22,2.37,183.79,246.01,373.73,1.784,gpm_synthetic,,,,,,,,,,,,,0,26.336,261.0,0.64,10.24,0.85,0
NEG-001954,26.116018,92.602697,2002-07-06,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.12,0.03,4.97,5.25,5.55,13.54,0.123,gpm_synthetic,,,,,,,,,,,,,2,9.028,49.0,1.86,0.57,1.93,0
NEG-001955,23.00461,92.203041,2008-09-19,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.34,12.87,12.7,34.55,73.2,82.81,0.341,gpm_synthetic,,,,,,,,,,,,,0,36.708,493.0,1.33,3.08,0.89,0
NEG-001956,22.937626,92.003219,2015-04-24,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,28.06,2.16,32.57,53.5,92.81,0.033,gpm_synthetic,,,,,,,,,,,,,0,34.695,43.0,0.01,1.93,0.82,0
NEG-001957,26.26209,95.077274,2019-11-17,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,30.03,95.28,467.95,350.0,377.8,597.07,30.034,gpm_synthetic,,,,,,,,,,,,,0,11.549,459.0,6.91,11.6,1.51,0
NEG-001958,27.232205,91.220911,2022-03-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.13,0.1,0.15,1.5,2.55,6.88,0.127,gpm_synthetic,,,,,,,,,,,,,0,35.078,2558.0,0.87,0.47,2.38,0
NEG-001959,26.25479,91.880035,2011-04-25,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,5.91,36.44,33.97,169.62,188.75,672.41,5.905,gpm_synthetic,,,,,,,,,,,,,0,68.642,1197.0,9.05,1.16,2.6,0
NEG-001960,23.202578,91.887807,2011-11-16,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,28.06,2.16,32.57,53.5,92.81,0.033,gpm_synthetic,,,,,,,,,,,,,1,5.278,859.0,1.6,1.25,2.16,0
NEG-001961,27.022651,94.884858,2001-08-03,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.96,8.35,5.91,56.56,69.18,218.92,1.958,gpm_synthetic,,,,,,,,,,,,,0,10.742,349.0,2.63,1.45,2.05,0
NEG-001962,27.256387,94.003623,2003-07-08,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.45,1.92,23.87,40.27,42.47,220.77,1.446,gpm_synthetic,,,,,,,,,,,,,0,55.431,1005.0,0.05,4.1,1.94,0
NEG-001963,27.334964,93.736472,2005-11-03,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.27,1.37,0.48,25.05,37.35,47.6,0.27,gpm_synthetic,,,,,,,,,,,,,0,51.435,1189.0,5.84,5.89,0.12,0
NEG-001964,25.882132,93.788562,2007-05-04,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.21,13.03,8.01,38.73,49.33,66.03,1.207,gpm_synthetic,,,,,,,,,,,,,8,5.912,840.0,2.28,2.38,7.74,0
NEG-001965,27.339078,94.579599,2020-06-25,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,4.84,35.27,33.81,63.71,95.09,101.11,4.837,gpm_synthetic,,,,,,,,,,,,,0,41.775,300.0,27.77,5.73,1.53,0
NEG-001966,26.03391,92.309884,2007-11-05,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.04,0.63,1.5,3.78,4.44,13.95,0.042,gpm_synthetic,,,,,,,,,,,,,0,32.383,313.0,1.19,1.0,0.26,0
NEG-001967,26.897513,92.500973,2010-01-27,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.24,3.34,0.72,13.7,21.07,46.62,0.243,gpm_synthetic,,,,,,,,,,,,,0,27.735,397.0,5.98,11.89,1.73,0
NEG-001968,24.424712,92.087609,2022-09-21,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,9.2,31.34,2.33,57.14,72.77,131.38,9.199,gpm_synthetic,,,,,,,,,,,,,0,58.267,1724.0,7.55,3.13,0.32,0
NEG-001969,24.437983,91.292621,2022-02-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.0,64.86,21.94,172.57,211.61,713.64,0.001,gpm_synthetic,,,,,,,,,,,,,0,40.419,1822.0,17.1,1.15,0.98,0
NEG-001970,26.801549,88.264439,2008-02-16,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.05,4.75,7.02,13.21,13.29,30.38,0.048,gpm_synthetic,,,,,,,,,,,,,0,14.399,1822.0,0.19,5.5,11.15,0
NEG-001971,23.385471,90.597488,2000-07-14,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.46,14.49,3.34,64.25,113.02,224.59,0.455,gpm_synthetic,,,,,,,,,,,,,0,53.832,123.0,6.74,3.57,7.39,0
NEG-001972,25.200923,93.509499,2004-02-08,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,15.62,66.62,113.54,171.36,184.21,503.57,15.62,gpm_synthetic,,,,,,,,,,,,,0,35.803,1060.0,5.54,2.96,5.2,0
NEG-001973,27.767332,88.903965,2021-08-26,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.69,2.39,0.41,8.1,10.88,12.06,0.69,gpm_synthetic,,,,,,,,,,,,,0,23.532,125.0,1.6,4.47,0.45,0
NEG-001974,26.128662,91.644037,2018-04-25,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.59,0.45,4.71,52.14,155.41,181.68,0.587,gpm_synthetic,,,,,,,,,,,,,0,48.451,118.0,13.44,0.35,0.35,0
NEG-001975,25.169158,93.139752,2010-05-14,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.07,3.45,1.93,4.48,5.02,15.7,0.068,gpm_synthetic,,,,,,,,,,,,,0,23.663,207.0,0.46,1.4,0.89,0
NEG-001976,27.898674,89.378952,2012-07-13,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.69,2.39,0.41,8.1,10.88,12.06,0.69,gpm_synthetic,,,,,,,,,,,,,0,73.666,996.0,2.47,0.48,4.79,0
NEG-001977,22.981236,92.047668,2019-02-06,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,28.06,2.16,32.57,53.5,92.81,0.033,gpm_synthetic,,,,,,,,,,,,,0,33.813,722.0,5.8,1.51,0.61,0
NEG-001978,23.32122,90.639476,2006-07-09,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.46,14.49,3.34,64.25,113.02,224.59,0.455,gpm_synthetic,,,,,,,,,,,,,0,52.656,44.0,4.65,4.95,0.7,0
NEG-001979,25.806581,92.11006,2010-10-21,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.13,3.5,2.68,82.2,138.32,151.01,1.134,gpm_synthetic,,,,,,,,,,,,,0,30.264,109.0,13.44,0.39,2.0,0
NEG-001980,25.998545,92.919345,2020-01-15,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,2.16,33.27,97.77,117.95,190.25,288.38,2.156,gpm_synthetic,,,,,,,,,,,,,0,19.522,843.0,15.97,0.76,5.35,0
NEG-001981,27.220604,94.005142,2002-05-13,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.45,1.92,23.87,40.27,42.47,220.77,1.446,gpm_synthetic,,,,,,,,,,,,,0,51.461,498.0,3.34,5.88,3.48,0
NEG-001982,24.111999,91.602814,2006-06-19,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.68,4.37,18.99,34.9,37.67,407.16,0.684,gpm_synthetic,,,,,,,,,,,,,0,12.997,60.0,5.12,0.96,2.03,0
NEG-001983,27.78735,88.864145,2012-03-04,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.69,2.39,0.41,8.1,10.88,12.06,0.69,gpm_synthetic,,,,,,,,,,,,,0,23.64,1400.0,1.37,2.45,0.69,0
NEG-001984,25.336732,94.638812,2016-01-07,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,4.21,52.43,31.18,45.56,52.38,94.27,4.21,gpm_synthetic,,,,,,,,,,,,,0,30.31,47.0,0.52,2.57,1.58,0
NEG-001985,27.617686,95.391134,2001-04-06,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,35.04,38.49,45.72,147.63,227.08,677.72,35.037,gpm_synthetic,,,,,,,,,,,,,0,10.331,78.0,0.52,1.58,1.43,0
NEG-001986,28.685093,94.900696,2007-12-04,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,25.1,181.41,365.35,152.94,276.98,601.42,25.096,gpm_synthetic,,,,,,,,,,,,,0,32.432,142.0,5.13,0.79,2.31,0
NEG-001987,26.715724,91.531165,2022-03-09,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.13,0.1,0.15,1.5,2.55,6.88,0.127,gpm_synthetic,,,,,,,,,,,,,0,65.874,274.0,4.14,2.55,2.43,0
NEG-001988,24.773593,93.348794,2013-12-04,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.85,16.23,5.52,19.96,33.74,40.07,0.849,gpm_synthetic,,,,,,,,,,,,,0,30.374,111.0,0.52,0.65,2.54,0
NEG-001989,25.605801,94.189446,2013-02-15,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,4.19,3.84,60.97,140.72,180.23,365.04,4.191,gpm_synthetic,,,,,,,,,,,,,0,31.136,838.0,1.71,1.43,0.85,0
NEG-001990,24.694626,92.693998,2016-08-03,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,1.34,0.75,2.77,2.8,4.91,0.031,gpm_synthetic,,,,,,,,,,,,,0,50.37,2505.0,6.18,3.46,0.14,0
NEG-001991,27.269,92.393149,2009-09-21,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.15,3.52,49.14,68.37,100.04,284.49,0.153,gpm_synthetic,,,,,,,,,,,,,0,42.88,586.0,16.06,1.46,0.42,0
NEG-001992,25.570513,91.365173,2001-03-16,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,4.98,22.46,189.76,223.16,354.73,392.64,4.979,gpm_synthetic,,,,,,,,,,,,,5,5.045,492.0,1.42,0.03,8.57,0
NEG-001993,25.664295,95.259765,2010-03-26,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.03,2.69,0.65,5.76,7.71,23.67,0.026,gpm_synthetic,,,,,,,,,,,,,0,55.14,237.0,10.2,2.62,6.06,0
NEG-001994,25.923702,93.352913,2013-07-16,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.25,3.34,7.92,13.69,14.51,38.77,1.252,gpm_synthetic,,,,,,,,,,,,,0,29.11,66.0,13.07,0.06,4.11,0
NEG-001995,27.271174,94.01312,2005-01-17,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.45,1.92,23.87,40.27,42.47,220.77,1.446,gpm_synthetic,,,,,,,,,,,,,0,56.981,1764.0,16.98,1.47,9.37,0
NEG-001996,28.092161,91.210785,2005-02-05,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.24,5.07,0.25,19.7,41.9,74.01,0.238,gpm_synthetic,,,,,,,,,,,,,0,57.003,561.0,1.53,0.06,6.81,0
NEG-001997,25.002213,91.72359,2000-12-05,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.8,23.33,35.22,49.82,65.87,103.43,3.801,gpm_synthetic,,,,,,,,,,,,,0,15.145,124.0,7.72,7.18,4.43,0
NEG-001998,26.891948,89.0388,2016-12-19,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.71,2.6,29.39,90.73,121.27,465.34,3.714,gpm_synthetic,,,,,,,,,,,,,0,26.647,30.0,5.25,1.35,3.11,0
NEG-001999,27.067432,89.457493,2018-04-09,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,3.71,2.6,29.39,90.73,121.27,465.34,3.714,gpm_synthetic,,,,,,,,,,,,,0,70.195,125.0,13.28,2.58,1.83,0
NEG-002000,24.215482,93.589471,2021-10-17,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,5.77,10.51,2.07,52.87,172.87,188.11,5.77,gpm_synthetic,,,,,,,,,,,,,0,10.588,466.0,3.99,1.52,2.88,0
NEG-002001,24.284735,92.266442,2017-12-18,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,9.2,31.34,2.33,57.14,72.77,131.38,9.199,gpm_synthetic,,,,,,,,,,,,,0,38.048,68.0,2.3,1.31,3.25,0
NEG-002002,27.646734,89.452868,2017-03-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,2.39,166.35,223.7,208.43,348.17,1108.0,2.394,gpm_synthetic,,,,,,,,,,,,,0,69.962,132.0,1.87,3.22,7.63,0
NEG-002003,24.104175,92.025516,2004-05-11,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,9.2,31.34,2.33,57.14,72.77,131.38,9.199,gpm_synthetic,,,,,,,,,,,,,0,35.018,487.0,0.87,11.67,0.84,0
NEG-002004,28.330015,92.0227,2014-03-06,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.56,5.83,0.34,10.9,26.98,37.16,0.565,gpm_synthetic,,,,,,,,,,,,,0,49.626,271.0,1.08,4.63,0.24,0
NEG-002005,26.786079,93.870423,2017-05-06,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.12,0.33,2.67,24.75,39.19,113.38,0.117,gpm_synthetic,,,,,,,,,,,,,4,6.946,2195.0,8.04,0.1,0.98,0
NEG-002006,26.803133,93.70751,2019-12-10,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.86,5.3,16.13,26.31,27.42,178.93,1.859,gpm_synthetic,,,,,,,,,,,,,1,8.909,414.0,6.19,1.48,0.39,0
NEG-002007,28.111346,92.191332,2005-08-23,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.56,5.83,0.34,10.9,26.98,37.16,0.565,gpm_synthetic,,,,,,,,,,,,,0,30.509,36.0,5.42,5.61,4.05,0
NEG-002008,27.026357,92.357517,2021-03-04,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.02,1.33,2.71,5.46,5.89,14.69,0.025,gpm_synthetic,,,,,,,,,,,,,0,45.034,163.0,0.4,2.21,5.04,0
NEG-002009,28.948154,95.307573,2002-08-08,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.04,0.17,0.34,1.23,2.0,2.25,0.038,gpm_synthetic,,,,,,,,,,,,,0,76.835,56.0,1.87,7.39,0.78,0
NEG-002010,28.397802,92.593108,2017-09-02,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.56,5.83,0.34,10.9,26.98,37.16,0.565,gpm_synthetic,,,,,,,,,,,,,0,84.016,1278.0,1.51,0.32,1.51,0
NEG-002011,26.998878,93.895591,2021-01-22,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.5,3.27,9.34,10.65,15.1,34.97,0.503,gpm_synthetic,,,,,,,,,,,,,0,28.766,260.0,9.03,0.54,0.1,0
NEG-002012,27.800867,93.808879,2000-03-10,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.1,8.65,34.01,30.57,30.79,45.6,0.103,gpm_synthetic,,,,,,,,,,,,,0,71.864,245.0,0.28,1.8,2.35,0
NEG-002013,23.138736,90.911897,2020-10-17,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.46,14.49,3.34,64.25,113.02,224.59,0.455,gpm_synthetic,,,,,,,,,,,,,0,48.93,1441.0,17.54,6.11,0.03,0
NEG-002014,24.570908,91.830635,2019-04-09,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,8.6,104.98,788.97,268.96,396.78,412.46,8.604,gpm_synthetic,,,,,,,,,,,,,0,52.568,889.0,6.85,3.91,2.88,0
NEG-002015,27.085809,93.617915,2010-02-23,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.69,31.54,53.0,63.73,112.01,284.5,1.688,gpm_synthetic,,,,,,,,,,,,,0,36.847,1096.0,5.55,0.11,1.55,0
NEG-002016,25.006431,93.101932,2000-04-20,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.07,3.45,1.93,4.48,5.02,15.7,0.068,gpm_synthetic,,,,,,,,,,,,,0,33.012,437.0,2.52,4.38,2.77,0
NEG-002017,27.249773,92.551768,2001-06-02,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.15,3.52,49.14,68.37,100.04,284.49,0.153,gpm_synthetic,,,,,,,,,,,,,0,25.195,659.0,7.08,2.62,1.43,0
NEG-002018,27.943276,88.149109,2001-04-12,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,1.01,0.99,17.86,33.11,35.74,75.64,1.009,gpm_synthetic,,,,,,,,,,,,,0,32.886,70.0,1.92,6.29,0.32,0
NEG-002019,25.462325,94.172163,2007-06-18,NER,,non_event,none,none,negative_sample_synthetic,simulated,0,0.85,9.17,2.78,11.67,12.89,47.1,0.846,gpm_synthetic,,,,,,,,,,,,,0,23.204,128.0,1.3,6.6,0.25,0
